holdout_row,v2_probability,v3_probability,probability_delta,v2_prediction,v3_prediction,agreement,category
2141,0.051126618376736634,0.028437957805819026,-0.022688660570917608,0,0,True,both_stay
1209,0.028887849362423116,0.03590778244403981,0.007019933081616695,0,0,True,both_stay
4262,0.12017177197408464,0.07493912582857652,-0.04523264614550812,0,0,True,both_stay
7933,0.1194028418313021,0.21906075603252148,0.09965791420121937,0,0,True,both_stay
3695,0.40447702739507474,0.2959928365690328,-0.10848419082604194,0,0,True,both_stay
9211,0.060348413204375735,0.058671554813614545,-0.0016768583907611906,0,0,True,both_stay
8073,0.12095432953168686,0.1283929421144143,0.007438612582727433,0,0,True,both_stay
6583,0.18499206401308513,0.11429575090229394,-0.07069631311079119,0,0,True,both_stay
7530,0.6375926319707172,0.6185866312964775,-0.019006000674239742,1,1,True,both_churn
7435,0.9790944292436462,0.9461328195702196,-0.03296160967342665,1,1,True,both_churn
7749,0.1906353898249263,0.1894681030578134,-0.0011672867671129183,0,0,True,both_stay
8139,0.07018297068511033,0.09789140349841186,0.02770843281330153,0,0,True,both_stay
1509,0.17457269815223608,0.17334148772015298,-0.0012312104320831019,0,0,True,both_stay
1344,0.08316386773402876,0.07636941666097548,-0.006794451073053279,0,0,True,both_stay
6188,0.2256979322239559,0.20817918127628154,-0.017518750947674355,0,0,True,both_stay
3471,0.11940546096366288,0.11313172661171868,-0.006273734351944199,0,0,True,both_stay
8173,0.6276944740697225,0.5747065911146538,-0.05298788295506862,1,1,True,both_churn
2486,0.04781067932984601,0.046756268062713484,-0.0010544112671325295,0,0,True,both_stay
3754,0.1497423725160809,0.15190244216041215,0.0021600696443312417,0,0,True,both_stay
1460,0.05498817583656276,0.11410037138677505,0.05911219555021229,0,0,True,both_stay
4301,0.033593457938140336,0.034233550164243114,0.0006400922261027772,0,0,True,both_stay
5899,0.03118541485283621,0.032425603359025064,0.0012401885061888544,0,0,True,both_stay
2179,0.2665158728090256,0.2519040201799237,-0.014611852629101918,0,0,True,both_stay
9452,0.037617483990952286,0.038653218699072074,0.0010357347081197885,0,0,True,both_stay
3497,0.21244205279544276,0.22078221009126123,0.008340157295818468,0,0,True,both_stay
2345,0.14041638572410636,0.18771179370933877,0.04729540798523241,0,0,True,both_stay
2568,0.5118810506602727,0.5442133121852792,0.03233226152500657,1,1,True,both_churn
6807,0.047433451801344596,0.04857549374098752,0.0011420419396429224,0,0,True,both_stay
7571,0.9737333670670654,0.9427866175402841,-0.030946749526781225,1,1,True,both_churn
4399,0.45652785656371625,0.5020813737166894,0.04555351715297312,0,1,False,v2_stay_v3_churn
3827,0.7520604638166442,0.6129847019656812,-0.13907576185096293,1,1,True,both_churn
9648,0.2590950485227463,0.25079254806516393,-0.008302500457582351,0,0,True,both_stay
8047,0.14945106922772758,0.1283929421144143,-0.021058127113313285,0,0,True,both_stay
8359,0.505918701153385,0.587902807628252,0.08198410647486698,1,1,True,both_churn
146,0.02080285101516367,0.03326136480614042,0.01245851379097675,0,0,True,both_stay
2114,0.12025174596010772,0.12720211238428447,0.006950366424176749,0,0,True,both_stay
7119,0.13268277192038355,0.12486050194641239,-0.00782226997397116,0,0,True,both_stay
5415,0.06484304949594215,0.09547714434240683,0.030634094846464677,0,0,True,both_stay
5510,0.27897494107924325,0.27154101206504283,-0.007433929014200424,0,0,True,both_stay
5219,0.15071300462570023,0.18771179370933877,0.036998789083638545,0,0,True,both_stay
5953,0.13268277192038355,0.12486050194641239,-0.00782226997397116,0,0,True,both_stay
6722,0.12128201065300437,0.12116023679949366,-0.00012177385351071213,0,0,True,both_stay
1665,0.07445734352726478,0.08850271120268587,0.014045367675421083,0,0,True,both_stay
7014,0.03842996336462182,0.0447282084783945,0.00629824511377268,0,0,True,both_stay
5593,0.5739566312300939,0.5995056948530261,0.02554906362293219,1,1,True,both_churn
4388,0.058545644343799,0.06985545030906401,0.011309805965265013,0,0,True,both_stay
1711,0.03281707966926913,0.03506472017975378,0.0022476405104846497,0,0,True,both_stay
1662,0.2590950485227463,0.25079254806516393,-0.008302500457582351,0,0,True,both_stay
2641,0.11706292617299602,0.11599385932993038,-0.0010690668430656386,0,0,True,both_stay
8368,0.16403229163548336,0.12791896622708995,-0.036113325408393404,0,0,True,both_stay
5484,0.4904878460112086,0.47400914322794074,-0.01647870278326785,0,1,False,v2_stay_v3_churn
5852,0.15530462543128576,0.12455476908600377,-0.03074985634528199,0,0,True,both_stay
7429,0.3368496726457594,0.3792198674502385,0.04237019480447912,0,1,False,v2_stay_v3_churn
5984,0.06769725685997809,0.07524834189089145,0.007551085030913368,0,0,True,both_stay
5724,0.2945804778273186,0.2521202501238847,-0.042460227703433884,0,0,True,both_stay
786,0.01618594695729026,0.02936086803377155,0.01317492107648129,0,0,True,both_stay
3934,0.16020209632406923,0.1725344097261412,0.01233231340207197,0,0,True,both_stay
810,0.02763615859739728,0.04190400681892775,0.014267848221530474,0,0,True,both_stay
6671,0.22156300688201333,0.2524152395956186,0.030852232713605293,0,0,True,both_stay
5345,0.03969055795081677,0.036856695544953265,-0.002833862405863502,0,0,True,both_stay
7245,0.046770799322171264,0.049098654186057765,0.0023278548638865013,0,0,True,both_stay
3976,0.047363455237360644,0.03474501895408886,-0.012618436283271785,0,0,True,both_stay
1653,0.8001965951219487,0.6862811671155433,-0.11391542800640542,1,1,True,both_churn
3500,0.11947060824973837,0.1248024709551848,0.00533186270544643,0,0,True,both_stay
6885,0.06484304949594215,0.08968889428965676,0.024845844793714614,0,0,True,both_stay
8799,0.030900619117441425,0.03652928324633988,0.005628664128898456,0,0,True,both_stay
1355,0.21071635271190514,0.22473171094064717,0.01401535822874203,0,0,True,both_stay
9526,0.014908434359759271,0.02720430030575131,0.01229586594599204,0,0,True,both_stay
679,0.06226985231580789,0.05855000646921782,-0.0037198458465900683,0,0,True,both_stay
2907,0.04672052471237303,0.06025574402808187,0.013535219315708842,0,0,True,both_stay
7614,0.058599589554178516,0.05749903209249039,-0.0011005574616881272,0,0,True,both_stay
2934,0.11732785950121263,0.12720211238428447,0.009874252883071838,0,0,True,both_stay
7098,0.6041221936978796,0.624245650946924,0.020123457249044407,1,1,True,both_churn
3563,0.1502079685725876,0.24376653884776314,0.09355857027517553,0,0,True,both_stay
648,0.047433451801344596,0.04815018744342672,0.0007167356420821266,0,0,True,both_stay
9877,0.6840176785094332,0.599819168457011,-0.08419851005242218,1,1,True,both_churn
7083,0.05714187995917804,0.11897894374299907,0.06183706378382103,0,0,True,both_stay
2500,0.17245880400173869,0.0724039828736015,-0.10005482112813718,0,0,True,both_stay
8953,0.8825159490458546,0.8014275999064396,-0.08108834913941498,1,1,True,both_churn
1250,0.11947060824973837,0.1248024709551848,0.00533186270544643,0,0,True,both_stay
2636,0.0349586149249083,0.034502104781054165,-0.0004565101438541372,0,0,True,both_stay
1532,0.06049533936210089,0.10714464102991754,0.046649301667816646,0,0,True,both_stay
4558,0.06192670952091827,0.11023769859966874,0.04831098907875047,0,0,True,both_stay
6844,0.12025174596010772,0.12720211238428447,0.006950366424176749,0,0,True,both_stay
2307,0.23747921792635382,0.24297821884470552,0.005499000918351704,0,0,True,both_stay
8796,0.03800477208159516,0.03881446877057324,0.0008096966889780816,0,0,True,both_stay
9359,0.6657675314239214,0.4395412882419966,-0.2262262431819248,1,1,True,both_churn
9251,0.21071635271190514,0.22473171094064717,0.01401535822874203,0,0,True,both_stay
1661,0.07966825697309962,0.045802191552486764,-0.03386606542061286,0,0,True,both_stay
3318,0.08316386773402876,0.07636941666097548,-0.006794451073053279,0,0,True,both_stay
7454,0.09533144611196517,0.19910163919544488,0.1037701930834797,0,0,True,both_stay
2497,0.019265948658709307,0.02598323744315269,0.006717288784443384,0,0,True,both_stay
380,0.17651007879328018,0.25057517157790904,0.07406509278462886,0,0,True,both_stay
6836,0.07758137561010486,0.08535307226082499,0.007771696650720125,0,0,True,both_stay
7370,0.060348413204375735,0.057543885755195236,-0.0028045274491804995,0,0,True,both_stay
7760,0.03969055795081677,0.036856695544953265,-0.002833862405863502,0,0,True,both_stay
3460,0.060348413204375735,0.06808189690744564,0.0077334837030699,0,0,True,both_stay
402,0.2262575313154877,0.25711279799959613,0.03085526668410843,0,0,True,both_stay
4554,0.05979108462076889,0.0678075746545794,0.008016490033810511,0,0,True,both_stay
7102,0.058524208313656144,0.06694535912582524,0.008421150812169091,0,0,True,both_stay
3678,0.14022632385483655,0.11724096604103264,-0.02298535781380391,0,0,True,both_stay
3026,0.07011662977971035,0.07636941666097548,0.006252786881265127,0,0,True,both_stay
3549,0.9626977576280952,0.9342410903096834,-0.028456667318411788,1,1,True,both_churn
2722,0.11241333188804202,0.1232239251003411,0.010810593212299074,0,0,True,both_stay
3295,0.06162111653024857,0.0962107687108021,0.03458965218055353,0,0,True,both_stay
3742,0.060821792439862306,0.0678075746545794,0.006985782214717094,0,0,True,both_stay
8,0.1263355525980834,0.11888154109981579,-0.007454011498267618,0,0,True,both_stay
3653,0.4377468690175237,0.5138910476513222,0.07614417863379852,0,1,False,v2_stay_v3_churn
8242,0.6102397249087267,0.6228133320368442,0.012573607128117503,1,1,True,both_churn
8974,0.11638003991080895,0.11712659687600709,0.0007465569651981391,0,0,True,both_stay
6524,0.8893485811463973,0.7072553589838738,-0.18209322216252344,1,1,True,both_churn
2122,0.11241333188804202,0.1232239251003411,0.010810593212299074,0,0,True,both_stay
5360,0.02763615859739728,0.04190400681892775,0.014267848221530474,0,0,True,both_stay
1297,0.027617550716757974,0.036678788052279684,0.009061237335521711,0,0,True,both_stay
1422,0.22576756254311878,0.2525065077391881,0.026738945196069314,0,0,True,both_stay
5076,0.058599589554178516,0.05749903209249039,-0.0011005574616881272,0,0,True,both_stay
9540,0.989692380443082,0.98453049300826,-0.005161887434822043,1,1,True,both_churn
9094,0.12045684220529575,0.12500735775334834,0.004550515548052594,0,0,True,both_stay
2145,0.03674533145591203,0.03652928324633988,-0.00021604820957214776,0,0,True,both_stay
4136,0.9635987161556028,0.9181997136087636,-0.04539900254683915,1,1,True,both_churn
482,0.6355520249112991,0.7730666049207183,0.13751458000941919,1,1,True,both_churn
4557,0.10143510936791823,0.057501104235142354,-0.04393400513277588,0,0,True,both_stay
7684,0.2580014686752561,0.24950185787505896,-0.008499610800197122,0,0,True,both_stay
123,0.5462106422862145,0.6026091445133397,0.05639850222712517,1,1,True,both_churn
9912,0.16133400337932813,0.1283929421144143,-0.032941061264913835,0,0,True,both_stay
2604,0.07337916575907405,0.10950656736966628,0.03612740161059223,0,0,True,both_stay
7137,0.06586127747244772,0.11494960697092634,0.04908832949847862,0,0,True,both_stay
5677,0.11241333188804202,0.1232239251003411,0.010810593212299074,0,0,True,both_stay
9563,0.056535110991684,0.033637890262085544,-0.022897220729598454,0,0,True,both_stay
7496,0.6570310848778109,0.6107084844046429,-0.04632260047316805,1,1,True,both_churn
4453,0.12025174596010772,0.12720211238428447,0.006950366424176749,0,0,True,both_stay
8694,0.2371025926581567,0.2445380532655491,0.007435460607392391,0,0,True,both_stay
3087,0.046770799322171264,0.049098654186057765,0.0023278548638865013,0,0,True,both_stay
4216,0.8356736721563562,0.6471179740578309,-0.18855569809852535,1,1,True,both_churn
7539,0.3316822188522505,0.2774711761841881,-0.054211042668062426,0,0,True,both_stay
5637,0.02080285101516367,0.03326136480614042,0.01245851379097675,0,0,True,both_stay
2989,0.5350257435253731,0.4805019210319698,-0.05452382249340332,1,1,True,both_churn
2103,0.5358121601861232,0.5735014249405208,0.0376892647543976,1,1,True,both_churn
3396,0.05606220165015899,0.09139926275489518,0.035337061104736195,0,0,True,both_stay
3437,0.14145802604620167,0.12661318738982077,-0.014844838656380893,0,0,True,both_stay
7317,0.44613495328663505,0.5575740562708126,0.11143910298417753,0,1,False,v2_stay_v3_churn
4933,0.02095633139432192,0.03245570446998055,0.011499373075658629,0,0,True,both_stay
7807,0.1254730351196849,0.12827641732505865,0.002803382205373739,0,0,True,both_stay
4157,0.1838585689368207,0.21916464070336636,0.035306071766545655,0,0,True,both_stay
2427,0.6029000165317886,0.6153183413948523,0.012418324863063712,1,1,True,both_churn
201,0.28601500211658343,0.27641917733300914,-0.009595824783574292,0,0,True,both_stay
8809,0.060348413204375735,0.05894587706648078,-0.0014025361378949552,0,0,True,both_stay
4669,0.675580344998216,0.6223937558908773,-0.053186589107338644,1,1,True,both_churn
148,0.5941141708507058,0.4513393829636101,-0.14277478788709574,1,1,True,both_churn
7142,0.17970532834718583,0.19686108808009742,0.017155759732911585,0,0,True,both_stay
9774,0.07445734352726478,0.08850271120268587,0.014045367675421083,0,0,True,both_stay
2792,0.11305855813128855,0.16076267251820933,0.04770411438692078,0,0,True,both_stay
9182,0.21307896167003937,0.11638804365164851,-0.09669091801839086,0,0,True,both_stay
7206,0.5641936151835935,0.5612764349153637,-0.0029171802682297354,1,1,True,both_churn
636,0.03255465310433204,0.035123167833052936,0.002568514728720897,0,0,True,both_stay
9153,0.8680874632602759,0.7374754805927602,-0.1306119826675156,1,1,True,both_churn
1620,0.11638003991080895,0.11712659687600709,0.0007465569651981391,0,0,True,both_stay
6441,0.5350257435253731,0.4805019210319698,-0.05452382249340332,1,1,True,both_churn
2415,0.1421473548886631,0.1261410545286992,-0.016006300359963893,0,0,True,both_stay
5069,0.035515555892097365,0.03326136480614042,-0.0022541910859569456,0,0,True,both_stay
6548,0.05267281486196312,0.058671554813614545,0.005998739951651427,0,0,True,both_stay
2867,0.06484304949594215,0.08968889428965676,0.024845844793714614,0,0,True,both_stay
5495,0.02763615859739728,0.04190400681892775,0.014267848221530474,0,0,True,both_stay
7951,0.11075111391547213,0.09338057483108747,-0.017370539084384656,0,0,True,both_stay
6240,0.06484304949594215,0.08968889428965676,0.024845844793714614,0,0,True,both_stay
4420,0.053729367813180405,0.04350667926359783,-0.010222688549582575,0,0,True,both_stay
5255,0.21244205279544276,0.22078221009126123,0.008340157295818468,0,0,True,both_stay
896,0.02985697808463058,0.04190400681892775,0.012047028734297173,0,0,True,both_stay
8847,0.060261831279635136,0.08270414937995096,0.022442318100315828,0,0,True,both_stay
6655,0.3418090206555261,0.40301893631697633,0.06120991566145023,0,1,False,v2_stay_v3_churn
1997,0.03058113567429632,0.035123167833052936,0.004542032158756617,0,0,True,both_stay
4701,0.027840579565346732,0.03221008055578466,0.0043695009904379314,0,0,True,both_stay
883,0.5291895969263742,0.4726730653307582,-0.05651653159561604,1,1,True,both_churn
7770,0.12862067362624405,0.12042917662385937,-0.008191497002384682,0,0,True,both_stay
215,0.5047766218622218,0.5419736977597159,0.0371970758974941,1,1,True,both_churn
1868,0.054740288864856164,0.046756268062713484,-0.00798402080214268,0,0,True,both_stay
5886,0.2945804778273186,0.2521202501238847,-0.042460227703433884,0,0,True,both_stay
5998,0.15821106741242918,0.06824503185933602,-0.08996603555309317,0,0,True,both_stay
1162,0.10345488316361348,0.11859632089745549,0.015141437733842009,0,0,True,both_stay
3704,0.0369047298355099,0.035443357142151244,-0.0014613726933586577,0,0,True,both_stay
1983,0.07105626304329818,0.07577579404708583,0.00471953100378765,0,0,True,both_stay
2591,0.176096918073298,0.1894609275072169,0.01336400943391891,0,0,True,both_stay
3786,0.05978941251289117,0.07701624589892124,0.017226833386030073,0,0,True,both_stay
9937,0.07954485924408716,0.08535307226082499,0.005808213016737826,0,0,True,both_stay
3262,0.5364760983388507,0.598649299624942,0.06217320128609127,1,1,True,both_churn
3639,0.44938811251829097,0.5859055511787151,0.13651743866042415,0,1,False,v2_stay_v3_churn
5763,0.03774196048520651,0.036348663899005554,-0.001393296586200958,0,0,True,both_stay
1679,0.2880560573623857,0.2796700615627891,-0.00838599579959659,0,0,True,both_stay
2947,0.17328520399077255,0.1559681898277924,-0.01731701416298015,0,0,True,both_stay
5182,0.13930624210210646,0.13748268332951755,-0.0018235587725889124,0,0,True,both_stay
8947,0.4628844943148262,0.38217105435780535,-0.08071343995702085,0,1,False,v2_stay_v3_churn
3183,0.1159243848167253,0.11283457421718768,-0.0030898105995376263,0,0,True,both_stay
493,0.5118810506602727,0.5442133121852792,0.03233226152500657,1,1,True,both_churn
9597,0.03901623899456061,0.03221008055578466,-0.006806158438775946,0,0,True,both_stay
4243,0.12980561944883942,0.13145723129617773,0.001651611847338308,0,0,True,both_stay
1075,0.03774196048520651,0.036348663899005554,-0.001393296586200958,0,0,True,both_stay
4778,0.11305855813128855,0.16076267251820933,0.04770411438692078,0,0,True,both_stay
7411,0.12997917125471573,0.12185177583644635,-0.008127395418269373,0,0,True,both_stay
9849,0.03969055795081677,0.036856695544953265,-0.002833862405863502,0,0,True,both_stay
4250,0.17457269815223608,0.18851259519622018,0.0139398970439841,0,0,True,both_stay
8618,0.08089989236441067,0.07493912582857652,-0.005960766535834147,0,0,True,both_stay
1207,0.1396961430689565,0.11904103225992536,-0.020655110809031138,0,0,True,both_stay
6656,0.05101255340933686,0.04719191617390667,-0.003820637235430191,0,0,True,both_stay
1624,0.025786223123487346,0.03083643106867651,0.005050207945189164,0,0,True,both_stay
5236,0.0330877424245932,0.03375654168595593,0.0006687992613627347,0,0,True,both_stay
2512,0.7089024785379962,0.6477018886213631,-0.06120058991663302,1,1,True,both_churn
4685,0.2880560573623857,0.2796700615627891,-0.00838599579959659,0,0,True,both_stay
6382,0.042521092745810084,0.039913295451458615,-0.002607797294351469,0,0,True,both_stay
5249,0.5941141708507058,0.4513393829636101,-0.14277478788709574,1,1,True,both_churn
9797,0.060261831279635136,0.08270414937995096,0.022442318100315828,0,0,True,both_stay
8769,0.13268277192038355,0.12486050194641239,-0.00782226997397116,0,0,True,both_stay
6133,0.03674533145591203,0.03652928324633988,-0.00021604820957214776,0,0,True,both_stay
9456,0.21071635271190514,0.22473171094064717,0.01401535822874203,0,0,True,both_stay
748,0.176096918073298,0.1894609275072169,0.01336400943391891,0,0,True,both_stay
6402,0.14760037273575913,0.15645009686521444,0.00884972412945531,0,0,True,both_stay
4285,0.2945804778273186,0.2521202501238847,-0.042460227703433884,0,0,True,both_stay
4235,0.13968880535364206,0.1187566463879195,-0.020932158965722564,0,0,True,both_stay
7561,0.06769725685997809,0.07524834189089145,0.007551085030913368,0,0,True,both_stay
9560,0.40854582169826903,0.7617323805231422,0.35318655882487315,0,1,False,v2_stay_v3_churn
2602,0.15821106741242918,0.06824503185933602,-0.08996603555309317,0,0,True,both_stay
2225,0.06226985231580789,0.05855000646921782,-0.0037198458465900683,0,0,True,both_stay
9918,0.0485778684353105,0.10264922450866458,0.05407135607335408,0,0,True,both_stay
4798,0.08089989236441067,0.07493912582857652,-0.005960766535834147,0,0,True,both_stay
9981,0.2572487665266814,0.2756834684232798,0.018434701896598404,0,0,True,both_stay
5097,0.019669279978573706,0.026340142472253747,0.006670862493680041,0,0,True,both_stay
9704,0.058629367492024825,0.03369171223135597,-0.024937655260668858,0,0,True,both_stay
3513,0.06769378127773924,0.12444172948941608,0.056747948211676835,0,0,True,both_stay
4873,0.058599589554178516,0.05749903209249039,-0.0011005574616881272,0,0,True,both_stay
7293,0.13410974201907333,0.1311228935761047,-0.0029868484429686204,0,0,True,both_stay
7543,0.11638003991080895,0.11712659687600709,0.0007465569651981391,0,0,True,both_stay
2611,0.2572487665266814,0.2756834684232798,0.018434701896598404,0,0,True,both_stay
4176,0.19450120660742545,0.22473171094064717,0.03023050433322172,0,0,True,both_stay
6134,0.025180988709280202,0.03184007717390741,0.006659088464627209,0,0,True,both_stay
8427,0.11075111391547213,0.09338057483108747,-0.017370539084384656,0,0,True,both_stay
8013,0.13930624210210646,0.13077820310624785,-0.008528038995858606,0,0,True,both_stay
5240,0.09768381019392984,0.09324196192719414,-0.004441848266735701,0,0,True,both_stay
5082,0.5808698633225607,0.7617323805231422,0.18086251720058144,1,1,True,both_churn
6705,0.03499977151092577,0.036678788052279684,0.0016790165413539115,0,0,True,both_stay
5047,0.03478808053288073,0.033409343295041895,-0.0013787372378388368,0,0,True,both_stay
1349,0.3413752612000715,0.37998867503252143,0.03861341383244993,0,1,False,v2_stay_v3_churn
2409,0.05932306106718743,0.057219215074014416,-0.002103845993173016,0,0,True,both_stay
1865,0.028887849362423116,0.03590778244403981,0.007019933081616695,0,0,True,both_stay
6219,0.1861079866972888,0.17448555065892113,-0.011622436038367684,0,0,True,both_stay
4910,0.03429378413608595,0.046756268062713484,0.012462483926627535,0,0,True,both_stay
5536,0.1394422651743433,0.16185121250384502,0.022408947329501716,0,0,True,both_stay
7030,0.12025174596010772,0.12720211238428447,0.006950366424176749,0,0,True,both_stay
7927,0.07018297068511033,0.09789140349841186,0.02770843281330153,0,0,True,both_stay
9231,0.2506518384471821,0.2266913943426495,-0.023960444104532574,0,0,True,both_stay
2321,0.16182620929573252,0.16248988110450105,0.0006636718087685289,0,0,True,both_stay
3890,0.02437287320419297,0.035170880463260334,0.010798007259067363,0,0,True,both_stay
243,0.10534554924706512,0.22042279793642364,0.11507724868935852,0,0,True,both_stay
8723,0.6852707647917651,0.6103773492773349,-0.07489341551443018,1,1,True,both_churn
2677,0.2506518384471821,0.2266913943426495,-0.023960444104532574,0,0,True,both_stay
555,0.9684620381525457,0.9459286001697468,-0.022533437982798943,1,1,True,both_churn
1100,0.20391833316983782,0.22648084473852534,0.02256251156868752,0,0,True,both_stay
4784,0.5688719118265289,0.6101348323783514,0.04126292055182257,1,1,True,both_churn
4478,0.03694504702285242,0.03558661402165747,-0.001358433001194953,0,0,True,both_stay
1655,0.5854574776574955,0.561631399982304,-0.023826077675191404,1,1,True,both_churn
8994,0.1225138873175099,0.11326525776793951,-0.009248629549570384,0,0,True,both_stay
2618,0.01618594695729026,0.0311949603247073,0.01500901336741704,0,0,True,both_stay
6984,0.35078282966225116,0.399815271243231,0.04903244158097986,0,1,False,v2_stay_v3_churn
97,0.02080285101516367,0.03326136480614042,0.01245851379097675,0,0,True,both_stay
3344,0.038479345414914295,0.035170880463260334,-0.003308464951653961,0,0,True,both_stay
4439,0.0832730478209084,0.11657472592303335,0.03330167810212495,0,0,True,both_stay
4085,0.12257467721081872,0.12800071585562034,0.005426038644801623,0,0,True,both_stay
2498,0.06949956962557091,0.05749903209249039,-0.012000537533080523,0,0,True,both_stay
8450,0.13550336756990852,0.11888154109981579,-0.016621826470092735,0,0,True,both_stay
3314,0.3225918814380461,0.19877090087214958,-0.12382098056589655,0,0,True,both_stay
3856,0.12045684220529575,0.12500735775334834,0.004550515548052594,0,0,True,both_stay
293,0.12698209594914697,0.12945930777130263,0.002477211822155656,0,0,True,both_stay
3574,0.12767203075190872,0.1268910947338491,-0.0007809360180596192,0,0,True,both_stay
1923,0.15998002978725065,0.1602697311296331,0.00028970134238245904,0,0,True,both_stay
4393,0.060348413204375735,0.058671554813614545,-0.0016768583907611906,0,0,True,both_stay
7205,0.035515555892097365,0.03326136480614042,-0.0022541910859569456,0,0,True,both_stay
6489,0.028117935866030785,0.03673698164992828,0.008619045783897494,0,0,True,both_stay
7822,0.13365360456629963,0.25303773077329267,0.11938412620699304,0,0,True,both_stay
1235,0.36593744907165343,0.47504063844856087,0.10910318937690744,0,1,False,v2_stay_v3_churn
3562,0.12698209594914697,0.12945930777130263,0.002477211822155656,0,0,True,both_stay
5429,0.2119702853308295,0.23810594154540385,0.026135656214574338,0,0,True,both_stay
809,0.17457269815223608,0.17334148772015298,-0.0012312104320831019,0,0,True,both_stay
6300,0.24311894457802125,0.24823569859123162,0.005116754013210378,0,0,True,both_stay
516,0.9852215359239723,0.9481337452923491,-0.03708779063162326,1,1,True,both_churn
1339,0.365506161273391,0.483025063188047,0.11751890191465603,0,1,False,v2_stay_v3_churn
1483,0.035563839388845414,0.05005409352115021,0.014490254132304793,0,0,True,both_stay
9318,0.2996930402257617,0.21500706382571377,-0.08468597640004794,0,0,True,both_stay
3427,0.22576756254311878,0.2525065077391881,0.026738945196069314,0,0,True,both_stay
7278,0.03674533145591203,0.03652928324633988,-0.00021604820957214776,0,0,True,both_stay
9633,0.1421473548886631,0.12486050194641239,-0.0172868529422507,0,0,True,both_stay
1545,0.35112458180714584,0.27500438474367356,-0.07612019706347228,0,0,True,both_stay
41,0.644025452787232,0.6103773492773349,-0.03364810350989711,1,1,True,both_churn
6893,0.24518261368430708,0.26102835694497944,0.015845743260672368,0,0,True,both_stay
2860,0.5218948591606529,0.4709145415971204,-0.05098031756353255,1,1,True,both_churn
4384,0.0971706928438366,0.07028469638713414,-0.026885996456702463,0,0,True,both_stay
8999,0.06037450274126448,0.058671554813614545,-0.0017029479276499324,0,0,True,both_stay
6416,0.12609978800920812,0.11646736117057425,-0.00963242683863387,0,0,True,both_stay
3643,0.49367579940989986,0.47173318481801046,-0.021942614591889398,0,1,False,v2_stay_v3_churn
7252,0.2590950485227463,0.25079254806516393,-0.008302500457582351,0,0,True,both_stay
8764,0.21153460905112847,0.24264954781606732,0.031114938764938843,0,0,True,both_stay
6042,0.07018297068511033,0.09789140349841186,0.02770843281330153,0,0,True,both_stay
5548,0.05932306106718743,0.05808439365528013,-0.0012386674119073057,0,0,True,both_stay
6751,0.6584696466958734,0.6363606910192505,-0.022108955676622855,1,1,True,both_churn
6057,0.12767203075190872,0.12476590054786234,-0.0029061302040463838,0,0,True,both_stay
623,0.0387624067598077,0.047152457215385996,0.008390050455578293,0,0,True,both_stay
8904,0.2659924971049028,0.24953557204365648,-0.016456925061246325,0,0,True,both_stay
144,0.14218776551634985,0.12929537456090198,-0.012892390955447863,0,0,True,both_stay
2078,0.17970532834718583,0.19686108808009742,0.017155759732911585,0,0,True,both_stay
5370,0.08089989236441067,0.07493912582857652,-0.005960766535834147,0,0,True,both_stay
9830,0.1421473548886631,0.1261410545286992,-0.016006300359963893,0,0,True,both_stay
4237,0.10246404021903605,0.11859632089745549,0.016132280678419444,0,0,True,both_stay
1939,0.15873292162334926,0.17334148772015298,0.014608566096803721,0,0,True,both_stay
5273,0.11241333188804202,0.1232239251003411,0.010810593212299074,0,0,True,both_stay
6373,0.0815393869395281,0.11018154602383191,0.028642159084303814,0,0,True,both_stay
4376,0.027617550716757974,0.036678788052279684,0.009061237335521711,0,0,True,both_stay
8928,0.01618594695729026,0.0311949603247073,0.01500901336741704,0,0,True,both_stay
9281,0.14145802604620167,0.13193491053524362,-0.009523115510958052,0,0,True,both_stay
5178,0.047363455237360644,0.03474501895408886,-0.012618436283271785,0,0,True,both_stay
1546,0.61337363095076,0.6286043865428615,0.01523075559210152,1,1,True,both_churn
138,0.6319403837808981,0.6150791781722019,-0.016861205608696195,1,1,True,both_churn
9142,0.030694152308896834,0.04190400681892775,0.011209854510030919,0,0,True,both_stay
2577,0.06938163935310944,0.11859632089745549,0.04921468154434605,0,0,True,both_stay
6868,0.060348413204375735,0.0679590098523875,0.0076105966480117596,0,0,True,both_stay
4178,0.033593457938140336,0.034233550164243114,0.0006400922261027772,0,0,True,both_stay
2783,0.03819887304489268,0.036856695544953265,-0.0013421774999394162,0,0,True,both_stay
4668,0.13268277192038355,0.12486050194641239,-0.00782226997397116,0,0,True,both_stay
7239,0.44475394082970937,0.4676465878992639,0.022892647069554517,0,1,False,v2_stay_v3_churn
5477,0.03204491781073018,0.037236840338354234,0.005191922527624057,0,0,True,both_stay
2616,0.030694152308896834,0.04190400681892775,0.011209854510030919,0,0,True,both_stay
4680,0.6372737117341329,0.6146596020262352,-0.02261410970789779,1,1,True,both_churn
9091,0.2731850415732421,0.25079254806516393,-0.02239249350807815,0,0,True,both_stay
6116,0.019604435813706383,0.08901556259817951,0.06941112678447313,0,0,True,both_stay
6917,0.2502187224920951,0.24845192853519268,-0.0017667939569024071,0,0,True,both_stay
3480,0.11861472820336422,0.11961304246464351,0.00099831426127929,0,0,True,both_stay
4900,0.24024880323985012,0.24712422647647184,0.006875423236621714,0,0,True,both_stay
